latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
41.6278,-6.4931,329.7,1.5,1.2,2018-04-24,1355,Aqua,MODIS,82,6.03,300.8,38.9,D,0
41.7451,-8.324,324.1,1.2,1.1,2018-04-25,1119,Terra,MODIS,77,6.03,303.1,19.8,D,0
41.8226,-8.2885,317.3,1.2,1.1,2018-04-25,1119,Terra,MODIS,68,6.03,299.4,12.2,D,0
41.644,-6.6431,321.8,1,1,2018-04-25,1119,Terra,MODIS,74,6.03,299.8,12.8,D,0
41.6456,-6.6551,318.1,1,1,2018-04-25,1119,Terra,MODIS,68,6.03,301,9,D,0
41.7356,-8.3268,316.6,1.2,1.1,2018-04-25,1119,Terra,MODIS,49,6.03,301.2,10.1,D,0
41.7371,-8.34,326.4,1.2,1.1,2018-04-25,1119,Terra,MODIS,79,6.03,301.9,22.9,D,0
39.8471,-8.3494,309.3,1.1,1.1,2018-04-25,1120,Terra,MODIS,41,6.03,294.8,7.2,D,0
41.4513,-8.38,307.6,1.1,1,2018-04-25,2225,Terra,MODIS,72,6.03,287,11.4,N,0
41.9489,-8.5309,300.2,1.1,1,2018-04-25,2225,Terra,MODIS,22,6.03,281.7,8,N,0
41.4747,-7.8416,302.7,1.1,1,2018-04-25,2225,Terra,MODIS,51,6.03,285.3,8.1,N,0
41.6555,-7.9092,313,1,1,2018-04-26,0237,Aqua,MODIS,86,6.03,281.7,15.5,N,0
42.0272,-8.5605,307.9,1,1,2018-04-26,0237,Aqua,MODIS,73,6.03,282.9,11.6,N,0
41.7448,-8.2052,300.2,1,1,2018-04-26,0237,Aqua,MODIS,21,6.03,281.5,7,N,0
41.0161,-7.558,318.1,2.2,1.4,2018-04-26,1202,Terra,MODIS,71,6.03,296.1,35,D,0
41.0171,-7.5651,310.6,2.2,1.4,2018-04-26,1202,Terra,MODIS,60,6.03,295.7,19.2,D,0
41.4006,-8.2007,308.4,1.9,1.4,2018-04-26,1202,Terra,MODIS,44,6.03,296.8,9.5,D,0
41.0111,-7.5383,321.1,2.2,1.4,2018-04-26,1202,Terra,MODIS,77,6.03,296.6,46.1,D,0
41.0102,-7.5318,314.3,2.2,1.4,2018-04-26,1202,Terra,MODIS,48,6.03,296.3,24.4,D,0
41.475,-7.6201,308.5,2.1,1.4,2018-04-26,1202,Terra,MODIS,54,6.03,295.9,14.8,D,0
37.9328,-7.5694,313,1,1,2018-04-26,1342,Aqua,MODIS,41,6.03,300.4,3.9,D,0
38.0901,-8.0831,319.1,1,1,2018-04-26,1342,Aqua,MODIS,66,6.03,304.7,7.7,D,0
41.4597,-7.6274,314.8,1,1,2018-04-26,1343,Aqua,MODIS,43,6.03,302,6,D,0
41.4052,-8.1741,319.5,1,1,2018-04-26,1343,Aqua,MODIS,68,6.03,299.8,10.8,D,0
40.9995,-7.5645,315.2,1,1,2018-04-26,1343,Aqua,MODIS,56,6.03,301.4,6,D,0
41.0011,-7.5523,323.8,1,1,2018-04-26,1343,Aqua,MODIS,75,6.03,302.3,14.3,D,0
41.0646,-8.5751,314.4,1,1,2018-04-26,1343,Aqua,MODIS,53,6.03,300.5,6.5,D,2
41.402,-8.1979,328.9,1,1,2018-04-26,1343,Aqua,MODIS,81,6.03,301.7,20.6,D,0
41.4036,-8.186,312.9,1,1,2018-04-26,1343,Aqua,MODIS,42,6.03,299.9,5,D,0
41.6501,-8.4753,338.4,1,1,2018-04-26,1343,Aqua,MODIS,88,6.03,298.6,34.9,D,0
40.8606,-8.4516,320,1,1,2018-04-26,1343,Aqua,MODIS,69,6.03,297.2,12.4,D,0
41.4687,-7.6297,318.6,1,1,2018-04-26,1343,Aqua,MODIS,67,6.03,300.6,9.8,D,0
41.0101,-7.5545,315,1,1,2018-04-26,1343,Aqua,MODIS,23,6.03,299.4,5.1,D,0
41.8619,-8.6208,303.1,2.1,1.4,2018-04-26,2308,Terra,MODIS,53,6.03,280,26.8,N,0
41.8669,-8.792,313.2,3.2,1.7,2018-04-27,1426,Aqua,MODIS,54,6.03,290.6,59.3,D,0
40.5322,-7.2992,310.8,1,1,2018-04-28,1330,Aqua,MODIS,0,6.03,282.1,10.2,D,0
37.9558,-8.7932,306.4,1.1,1,2018-04-30,1139,Terra,MODIS,44,6.03,292.3,4.8,D,2
37.9514,-8.8008,312.3,1,1,2018-04-30,2243,Terra,MODIS,84,6.03,283.9,14.4,N,2
41.4291,-8.4741,312.6,1.1,1,2018-05-03,1349,Aqua,MODIS,61,6.03,297.4,6.6,D,0
41.5535,-8.1266,307.9,1.1,1,2018-05-03,1349,Aqua,MODIS,41,6.03,295.3,4.6,D,0
41.7157,-8.5306,309.1,1.1,1,2018-05-03,1349,Aqua,MODIS,58,6.03,294.6,6,D,0
41.5084,-7.939,310.3,1.3,1.1,2018-05-04,1113,Terra,MODIS,61,6.03,295.9,8.6,D,0
41.674,-8.6512,317,1.4,1.2,2018-05-04,1113,Terra,MODIS,69,6.03,295.1,18.7,D,0
41.6635,-8.6536,317,1.4,1.2,2018-05-04,1113,Terra,MODIS,71,6.03,295.6,18,D,0
41.2538,-7.2055,309.3,1.2,1.1,2018-05-04,1114,Terra,MODIS,55,6.03,295.7,6.2,D,0
41.2555,-7.2195,326.8,1.2,1.1,2018-05-04,1114,Terra,MODIS,83,6.03,296.3,27.9,D,0
41.5757,-8.0493,310,3.1,1.7,2018-05-04,1254,Aqua,MODIS,66,6.03,294.7,38.7,D,0
41.5857,-8.0103,309.9,3.1,1.7,2018-05-04,1254,Aqua,MODIS,66,6.03,294.5,38,D,0
41.5772,-8.0423,313.3,3.1,1.7,2018-05-04,1254,Aqua,MODIS,72,6.03,294.9,52.3,D,0
41.5869,-8.0031,305.7,3.1,1.7,2018-05-04,1254,Aqua,MODIS,57,6.03,294.2,23.8,D,0
41.4586,-7.9004,310.7,1.6,1.3,2018-05-05,1156,Terra,MODIS,61,6.03,295.3,14.2,D,0
41.4603,-7.9057,309.9,1.6,1.3,2018-05-05,1156,Terra,MODIS,55,6.03,295.5,12.6,D,0
41.0116,-7.9689,312.2,1,1,2018-05-05,1336,Aqua,MODIS,33,6.03,299.2,5,D,0
41.3904,-8.2797,312.5,1,1,2018-05-05,1337,Aqua,MODIS,34,6.03,300,4.1,D,0
41.8158,-8.4009,315.2,1,1,2018-05-05,1337,Aqua,MODIS,64,6.03,300.5,6.7,D,0
41.5911,-8.5391,314.5,1,1,2018-05-05,1337,Aqua,MODIS,60,6.03,302.4,5.9,D,0
41.2574,-8.1758,315.4,1,1,2018-05-05,1337,Aqua,MODIS,58,6.03,301.8,6,D,0
41.4842,-8.454,314.7,1,1,2018-05-05,1337,Aqua,MODIS,54,6.03,299.9,6.5,D,0
41.5893,-8.551,314.1,1,1,2018-05-05,1337,Aqua,MODIS,58,6.03,301.5,5.6,D,0
41.6494,-8.5242,313.1,1,1,2018-05-05,1337,Aqua,MODIS,56,6.03,301.5,5.3,D,0
41.956,-8.2085,316.4,1,1,2018-05-05,1337,Aqua,MODIS,67,6.03,302,7.4,D,0
41.6605,-8.3239,319.4,2,1.4,2018-05-06,1101,Terra,MODIS,71,6.03,297.5,33.1,D,0
41.6611,-8.3535,322.4,2.1,1.4,2018-05-06,1101,Terra,MODIS,75,6.03,295.8,42.4,D,0
41.6593,-8.3304,327.5,2,1.4,2018-05-06,1101,Terra,MODIS,81,6.03,297.6,59.3,D,0
41.6622,-8.346,335.3,2.1,1.4,2018-05-06,1101,Terra,MODIS,87,6.03,296.4,86.4,D,0
41.7248,-7.2537,312.8,4.1,1.9,2018-05-06,1242,Aqua,MODIS,68,6.03,295.2,56.3,D,0
41.7116,-7.2572,309.4,4.1,1.9,2018-05-06,1242,Aqua,MODIS,60,6.03,295.2,35.6,D,0
37.9154,-7.5709,312.5,1.4,1.2,2018-05-07,1145,Terra,MODIS,38,6.03,298.4,7.6,D,0
41.8825,-8.613,316.3,1.3,1.1,2018-05-07,1324,Aqua,MODIS,71,6.03,300.1,11.7,D,0
42.0359,-8.3987,320.4,1.2,1.1,2018-05-07,1325,Aqua,MODIS,74,6.03,302.4,12.7,D,0
41.8897,-6.6797,306.9,3.4,1.7,2018-05-10,1214,Terra,MODIS,57,6.03,296.2,27.4,D,0
41.4462,-8.0702,311.2,3,1.6,2018-05-10,1215,Terra,MODIS,65,6.03,294.6,34.6,D,0
42.0022,-8.5665,305.8,2.7,1.6,2018-05-10,1215,Terra,MODIS,42,6.03,294,16.8,D,0
41.4462,-8.0631,313.9,3,1.6,2018-05-10,1215,Terra,MODIS,70,6.03,294.6,47.4,D,0
40.8745,-8.4332,327.2,1.2,1.1,2018-05-10,1355,Aqua,MODIS,79,6.03,299.8,24.8,D,0
41.4431,-8.0638,325,1.3,1.1,2018-05-10,1355,Aqua,MODIS,76,6.03,300.2,23.3,D,0
42.006,-8.5718,318.7,1.2,1.1,2018-05-10,1355,Aqua,MODIS,71,6.03,297.6,13.5,D,0
41.8977,-6.7022,329.1,1.5,1.2,2018-05-10,1355,Aqua,MODIS,83,6.03,304,36,D,0
40.1134,-7.503,318.4,1.1,1,2018-05-11,1120,Terra,MODIS,70,6.03,290.2,12.2,D,0
37.3794,-7.697,322.6,1,1,2018-05-11,1121,Terra,MODIS,75,6.03,302.8,13.1,D,0
38.6775,-8.2185,309.9,1,1,2018-05-12,1342,Aqua,MODIS,51,6.03,295.1,6.2,D,0
38.6758,-8.2298,312.4,1,1,2018-05-12,1342,Aqua,MODIS,55,6.03,294,8.3,D,0
41.0166,-8.4427,331.8,1,1,2018-05-12,1343,Aqua,MODIS,0,6.03,289.4,29.7,D,0
38.6808,-8.2353,308.1,1.5,1.2,2018-05-14,1151,Terra,MODIS,51,6.03,295.8,8.3,D,0
41.001,-7.1288,332.9,1,1,2018-05-14,1330,Aqua,MODIS,87,6.03,303.7,26,D,0
41.2716,-8.1274,309.3,2.4,1.5,2018-05-15,1055,Terra,MODIS,50,6.03,297.8,14.5,D,0
40.1354,-7.7451,318.8,2.2,1.4,2018-05-15,1056,Terra,MODIS,71,6.03,295.7,43.2,D,0
40.2374,-7.7249,315.3,2.2,1.4,2018-05-15,1056,Terra,MODIS,66,6.03,297.3,31.5,D,0
40.235,-7.7185,310.4,2.2,1.4,2018-05-15,1056,Terra,MODIS,26,6.03,297.4,16.9,D,0
40.2368,-7.744,314.8,2.2,1.5,2018-05-15,1056,Terra,MODIS,47,6.03,296.2,26.9,D,0
42.0192,-8.5807,303.6,2.1,1.4,2018-05-15,2201,Terra,MODIS,56,6.03,284.9,23,N,0
40.7103,-8.4855,317.8,1,1,2018-05-16,1138,Terra,MODIS,59,6.03,305.5,8.6,D,2
39.1097,-8.8099,320.6,1,1,2018-05-16,1139,Terra,MODIS,67,6.03,306.6,9.4,D,0
40.9965,-8.172,350,1,1,2018-05-18,1126,Terra,MODIS,83,6.03,297.8,59,D,0
40.9948,-8.1598,328.8,1,1,2018-05-18,1126,Terra,MODIS,75,6.03,296.7,23,D,0
38.1499,-7.8008,317.9,1,1,2018-05-18,1127,Terra,MODIS,65,6.03,302.3,6.1,D,0
37.1423,-8.5522,320.3,1,1,2018-05-19,1348,Aqua,MODIS,59,6.03,304.4,8.2,D,0
41.6779,-8.5964,327.6,1.1,1,2018-05-19,1349,Aqua,MODIS,80,6.03,300.7,19.7,D,0
41.3206,-8.5623,319.8,1.5,1.2,2018-05-21,1157,Terra,MODIS,75,6.03,300,20.4,D,0
37.186,-7.5072,314.9,1,1,2018-05-21,1335,Aqua,MODIS,55,6.03,300.4,5.4,D,0
37.2444,-8.5658,319.7,3,1.6,2018-05-29,1424,Aqua,MODIS,72,6.03,290.2,62,D,0
37.4417,-7.7537,327.6,1,1,2018-06-13,1341,Aqua,MODIS,66,6.03,312.7,8,D,0
39.3059,-7.9413,323.6,1,1,2018-06-13,1342,Aqua,MODIS,68,6.03,307.6,10.2,D,0
41.7924,-7.7999,323.8,1.5,1.2,2018-06-14,1108,Terra,MODIS,78,6.03,296.3,32.8,D,0
41.794,-7.8172,322.2,1.6,1.2,2018-06-14,1108,Terra,MODIS,76,6.03,295,30.1,D,0
41.7914,-7.8065,334.1,1.5,1.2,2018-06-14,1108,Terra,MODIS,86,6.03,296.4,57,D,0
41.7836,-7.8162,308.5,3.7,1.8,2018-06-14,1248,Aqua,MODIS,51,6.03,294.3,37.6,D,0
41.9182,-8.43,316.2,1,1,2018-06-17,1138,Terra,MODIS,63,6.03,299.5,8.2,D,0
40.7121,-8.2018,323.5,1.1,1,2018-06-17,1139,Terra,MODIS,72,6.03,309.5,8.5,D,0
40.6468,-8.6042,318.3,1,1,2018-06-17,1139,Terra,MODIS,57,6.03,303.9,7.9,D,2
40.2691,-8.5065,317.3,1,1,2018-06-17,1139,Terra,MODIS,42,6.03,303.7,6.6,D,0
38.9126,-8.6786,340.1,1,1,2018-06-19,1127,Terra,MODIS,87,6.03,308.7,29.9,D,0
38.9142,-8.6903,337.6,1,1,2018-06-19,1127,Terra,MODIS,84,6.03,307,25.8,D,0
38.5286,-8.8356,327.6,1,1,2018-06-19,1127,Terra,MODIS,70,6.03,306.8,12.5,D,0
38.1316,-7.4344,308.3,1,1,2018-06-19,2231,Terra,MODIS,74,6.03,293.5,7,N,0
40.2665,-8.5062,315.2,1,1,2018-06-22,1336,Aqua,MODIS,58,6.03,299.8,6.8,D,0
37.4375,-7.7536,337.3,1,1,2018-06-29,1341,Aqua,MODIS,83,6.03,312.2,19.3,D,0
37.4391,-7.7425,328.4,1,1,2018-06-29,1341,Aqua,MODIS,62,6.03,310.4,7.2,D,0
37.5262,-8.0562,325.2,1,1,2018-07-05,1127,Terra,MODIS,68,6.03,307.8,9.9,D,0
37.955,-8.8002,306.1,1.5,1.2,2018-07-07,2219,Terra,MODIS,67,6.03,290.7,14.2,N,2
37.9578,-8.8073,300.9,1.5,1.2,2018-07-07,2219,Terra,MODIS,33,6.03,290.9,8,N,2
37.9534,-8.798,307.9,1,1,2018-07-08,0232,Aqua,MODIS,73,6.03,289.6,10.4,N,0
40.7062,-8.4945,318,1,1,2018-07-08,1336,Aqua,MODIS,55,6.03,303.4,9.4,D,0
37.9838,-8.8141,301.4,1.2,1.1,2018-07-13,0250,Aqua,MODIS,41,6.03,286.7,8.9,N,0
37.981,-8.8184,324.6,1.9,1.3,2018-07-15,2308,Terra,MODIS,100,6.03,289.1,62.1,N,0
37.9867,-8.8027,305.5,1.9,1.4,2018-07-15,2308,Terra,MODIS,65,6.03,287.8,21.5,N,0
37.985,-8.8243,321.3,1.9,1.3,2018-07-15,2308,Terra,MODIS,100,6.03,288.7,53.5,N,0
37.9778,-8.8191,319,1.6,1.2,2018-07-16,1109,Terra,MODIS,41,6.03,301.9,14.5,D,2
37.9722,-8.8316,317.5,2.9,1.6,2018-07-16,1425,Aqua,MODIS,35,6.03,299.1,39.5,D,0
37.9885,-8.8145,302.8,1.8,1.3,2018-07-16,2213,Terra,MODIS,52,6.03,289.8,14.6,N,0
37.9883,-8.8192,323.1,1.5,1.2,2018-07-17,1152,Terra,MODIS,51,6.03,304.4,19.4,D,0
41.2758,-8.4298,318.8,1.1,1,2018-07-17,1330,Aqua,MODIS,53,6.03,303.5,8.9,D,0
41.6637,-7.9928,303.2,2.9,1.6,2018-07-22,2315,Terra,MODIS,54,6.03,287.3,32.3,N,0
41.6632,-7.9856,306.6,2.9,1.6,2018-07-22,2315,Terra,MODIS,69,6.03,287.4,42.4,N,0
40.707,-8.4889,318.1,1,1,2018-07-24,1336,Aqua,MODIS,37,6.03,305.5,9.6,D,2
41.6947,-8.4681,313.3,1,1,2018-07-28,2238,Terra,MODIS,87,6.03,284.9,14.5,N,0
39.6578,-7.6848,334,1.3,1.1,2018-07-29,1355,Aqua,MODIS,61,6.03,309.6,29.2,D,0
39.6595,-7.6692,346.2,1.3,1.1,2018-07-29,1355,Aqua,MODIS,79,6.03,309.7,58.1,D,0
39.6676,-7.6761,325.6,1.3,1.1,2018-07-29,1355,Aqua,MODIS,64,6.03,305.1,14.1,D,0
38.6199,-9.138,330.1,1,1,2018-07-31,1342,Aqua,MODIS,68,6.03,308.1,14.6,D,2
41.1688,-8.4202,304.2,1.5,1.2,2018-08-02,2256,Terra,MODIS,58,6.03,293.7,7.3,N,2
40.7766,-8.4456,307.7,1.4,1.2,2018-08-02,2256,Terra,MODIS,72,6.03,294.6,9.2,N,0
37.3905,-8.6073,346.1,1.9,1.4,2018-08-03,1413,Aqua,MODIS,89,6.03,289.6,107.7,D,0
37.4026,-8.6098,339.2,1.9,1.4,2018-08-03,1413,Aqua,MODIS,64,6.03,292.8,73.7,D,0
41.4359,-7.0591,327.6,2.7,1.6,2018-08-03,1414,Aqua,MODIS,72,6.03,306.6,48.4,D,0
41.4376,-7.0288,334.4,2.7,1.6,2018-08-03,1414,Aqua,MODIS,81,6.03,304.4,90.1,D,0
41.4449,-7.0518,332.3,2.7,1.6,2018-08-03,1414,Aqua,MODIS,79,6.03,306.4,73.7,D,0
41.4467,-7.0225,328,2.7,1.6,2018-08-03,1414,Aqua,MODIS,69,6.03,304.8,54,D,0
37.3767,-8.5944,345,2.8,1.6,2018-08-03,2200,Terra,MODIS,100,6.03,297.1,225.1,N,0
37.3862,-8.5701,311.5,2.8,1.6,2018-08-03,2200,Terra,MODIS,78,6.03,295.1,36.5,N,0
37.3902,-8.6011,309.9,2.8,1.6,2018-08-03,2200,Terra,MODIS,55,6.03,294.7,30.2,N,0
37.379,-8.6006,342.3,2.8,1.6,2018-08-03,2200,Terra,MODIS,100,6.03,296.7,205.1,N,0
37.3692,-8.627,307.7,2.8,1.6,2018-08-03,2200,Terra,MODIS,21,6.03,294,22.8,N,0
37.3926,-8.607,305.1,2.8,1.6,2018-08-03,2200,Terra,MODIS,43,6.03,294.3,19.3,N,0
37.395,-8.6069,307,1.5,1.2,2018-08-04,0214,Aqua,MODIS,66,6.03,293.1,10.7,N,0
37.384,-8.6081,311.3,1.5,1.2,2018-08-04,0214,Aqua,MODIS,49,6.03,294.1,15.8,N,0
37.3823,-8.591,334.5,1.5,1.2,2018-08-04,0214,Aqua,MODIS,100,6.03,297.6,60.7,N,0
37.3806,-8.574,310.7,1.5,1.2,2018-08-04,0214,Aqua,MODIS,13,6.03,294.7,15,N,0
37.3714,-8.5922,318,1.5,1.2,2018-08-04,0214,Aqua,MODIS,91,6.03,295.2,26.6,N,0
37.3932,-8.5899,305.7,1.5,1.2,2018-08-04,0214,Aqua,MODIS,58,6.03,293.1,8.9,N,0
38.8212,-8.8852,333,1.8,1.3,2018-08-04,1318,Aqua,MODIS,65,6.03,309.8,33.6,D,0
38.8171,-8.905,354.8,1.8,1.3,2018-08-04,1318,Aqua,MODIS,90,6.03,312.7,127.7,D,0
38.8057,-8.901,338,1.8,1.3,2018-08-04,1318,Aqua,MODIS,73,6.03,309.9,53.1,D,0
37.3576,-8.5642,330,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,300.8,24.7,N,0
37.3592,-8.5529,348.1,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,304.5,54.9,N,0
37.3607,-8.5415,324.5,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,301.8,18,N,0
38.786,-8.8918,311.4,1,1,2018-08-04,2243,Terra,MODIS,77,6.03,297.4,8.5,N,0
38.7875,-8.8803,314.8,1,1,2018-08-04,2243,Terra,MODIS,87,6.03,297,11.2,N,0
37.4104,-8.5818,331.6,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,300.2,26.8,N,0
37.4045,-8.5571,336,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,302,32.5,N,0
37.3956,-8.5552,313.3,1,1,2018-08-04,2243,Terra,MODIS,29,6.03,300.6,5.7,N,0
37.3971,-8.5438,343.4,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,302.5,45,N,0
37.3986,-8.5324,314.2,1,1,2018-08-04,2243,Terra,MODIS,80,6.03,300.1,8.2,N,0
37.3866,-8.5533,315.9,1,1,2018-08-04,2243,Terra,MODIS,91,6.03,301,7.5,N,0
37.3881,-8.542,347.9,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,304.2,53.5,N,0
37.3897,-8.5306,322.5,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,301.3,15.8,N,0
37.3792,-8.54,362.9,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,305,91.7,N,0
37.3702,-8.538,314.6,1,1,2018-08-04,2243,Terra,MODIS,71,6.03,300.9,8.1,N,0
37.412,-8.5704,338.6,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,302,37.2,N,0
37.403,-8.5684,316.3,1,1,2018-08-04,2243,Terra,MODIS,89,6.03,301.5,8.9,N,0
37.4015,-8.5798,318.9,1,1,2018-08-04,2243,Terra,MODIS,97,6.03,301.3,11.6,N,0
37.382,-8.5872,316.9,1,1,2018-08-04,2243,Terra,MODIS,85,6.03,299.6,9.7,N,0
37.3731,-8.5854,337.8,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,301.4,35.3,N,0
37.3746,-8.5741,313.5,1,1,2018-08-04,2243,Terra,MODIS,63,6.03,300.1,6.7,N,0
37.3641,-8.5834,326.2,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,300,19.4,N,0
37.3656,-8.5722,323.6,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,300.8,16.4,N,0
37.3776,-8.5513,337.7,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,302.2,34.9,N,0
37.3671,-8.5608,315.8,1,1,2018-08-04,2243,Terra,MODIS,87,6.03,300.9,8.9,N,0
37.3687,-8.5494,334.4,1,1,2018-08-04,2243,Terra,MODIS,100,6.03,304,30.2,N,0
37.3628,-8.5666,324.7,1.6,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,298.8,35.4,N,0
37.3661,-8.5833,331.6,1.5,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,299.4,51.8,N,0
37.3768,-8.5798,331,1.5,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,299.9,50.6,N,0
37.3918,-8.5393,321.3,1.6,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,299,28.9,N,0
37.3884,-8.5219,315.8,1.6,1.2,2018-08-05,0257,Aqua,MODIS,92,6.03,298.7,20.3,N,0
37.3776,-8.5256,316.5,1.6,1.2,2018-08-05,0257,Aqua,MODIS,93,6.03,298.9,21,N,0
37.4091,-8.57,322.8,1.5,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,299.5,33.4,N,0
37.4057,-8.5524,322.1,1.6,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,299,31.9,N,0
37.4023,-8.5348,322.1,1.6,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,298.8,32.6,N,0
37.381,-8.5426,326.4,1.6,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,299.4,38.6,N,0
37.3594,-8.5495,320.6,1.6,1.2,2018-08-05,0257,Aqua,MODIS,100,6.03,299.4,28,N,0
37.3745,-8.5814,323.1,3.6,1.8,2018-08-05,1044,Terra,MODIS,46,6.03,304.8,59.3,D,0
37.3668,-8.59,341.9,4.5,2,2018-08-05,1222,Terra,MODIS,91,6.03,298.4,317.5,D,0
37.3542,-8.5426,328.8,4.6,2,2018-08-05,1222,Terra,MODIS,82,6.03,299.6,142.7,D,0
37.3538,-8.5349,327,4.6,2,2018-08-05,1222,Terra,MODIS,80,6.03,299.7,122.2,D,0
37.367,-8.5835,337.8,4.5,2,2018-08-05,1222,Terra,MODIS,88,6.03,299.2,256.1,D,0
37.3627,-8.5573,342.2,1.3,1.1,2018-08-05,1400,Aqua,MODIS,61,6.03,313.4,35.1,D,0
37.3643,-8.5428,347.7,1.3,1.1,2018-08-05,1400,Aqua,MODIS,88,6.03,310.6,52.5,D,0
37.3511,-8.5698,428.8,1.3,1.1,2018-08-05,1400,Aqua,MODIS,100,6.03,313.4,657.7,D,0
37.3682,-8.6016,354.3,1.3,1.1,2018-08-05,1400,Aqua,MODIS,96,6.03,310.4,71.5,D,0
37.3697,-8.5877,345.2,1.3,1.1,2018-08-05,1400,Aqua,MODIS,80,6.03,311.3,37.7,D,0
37.3712,-8.5734,340.8,1.3,1.1,2018-08-05,1400,Aqua,MODIS,83,6.03,315.1,24.3,D,0
37.3581,-8.5995,335.8,1.3,1.1,2018-08-05,1400,Aqua,MODIS,70,6.03,308.2,25.4,D,0
37.3666,-8.6154,333.7,1.3,1.1,2018-08-05,1400,Aqua,MODIS,58,6.03,309.5,21.4,D,0
37.3798,-8.5892,338.4,1.3,1.1,2018-08-05,1400,Aqua,MODIS,64,6.03,313.3,22.9,D,0
37.3782,-8.6036,383.8,1.3,1.1,2018-08-05,1400,Aqua,MODIS,100,6.03,314.5,211.6,D,0
37.3526,-8.5559,354.8,1.3,1.1,2018-08-05,1400,Aqua,MODIS,96,6.03,310.4,78.9,D,0
37.341,-8.5684,336.3,1.3,1.1,2018-08-05,1400,Aqua,MODIS,73,6.03,303.7,29.7,D,0
37.3597,-8.5855,430,1.3,1.1,2018-08-05,1400,Aqua,MODIS,100,6.03,324.5,670.4,D,0
37.3767,-8.6174,362.9,1.3,1.1,2018-08-05,1400,Aqua,MODIS,100,6.03,312.6,106.8,D,0
37.348,-8.5983,333.1,1.3,1.1,2018-08-05,1400,Aqua,MODIS,54,6.03,308,21.6,D,0
37.3496,-8.5839,471.9,1.3,1.1,2018-08-05,1400,Aqua,MODIS,100,6.03,329.5,1470.1,D,0
37.3394,-8.5832,339.4,1.3,1.1,2018-08-05,1400,Aqua,MODIS,81,6.03,303.4,36.7,D,0
37.3417,-8.5775,331.6,1.3,1.1,2018-08-05,1400,Aqua,MODIS,61,6.03,303.7,23.4,D,0
37.3611,-8.5716,387.6,1.3,1.1,2018-08-05,1400,Aqua,MODIS,100,6.03,315.6,238.3,D,0
37.3744,-8.5441,347.9,1.3,1.1,2018-08-05,1400,Aqua,MODIS,88,6.03,313.9,51.5,D,0
41.3546,-6.9922,328.8,1.8,1.3,2018-08-05,1401,Aqua,MODIS,69,6.03,310.3,20.5,D,0
41.3562,-6.9721,339,1.8,1.3,2018-08-05,1401,Aqua,MODIS,84,6.03,310,55.7,D,0
37.2965,-8.5012,373.6,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,302,1025.3,N,0
37.3372,-8.5701,327.4,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,294.2,177.3,N,0
37.3067,-8.5619,338.9,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,296.5,313.5,N,0
37.3238,-8.5664,333,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,294.7,241.8,N,0
37.2346,-8.5298,323.2,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,294.7,137.6,N,0
37.2511,-8.5364,376.1,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,299.5,1105.7,N,0
37.239,-8.5827,323.8,4.4,1.9,2018-08-05,2148,Terra,MODIS,80,6.03,294.1,145.7,N,0
37.2677,-8.5424,414.7,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,305.3,2907.1,N,0
37.2363,-8.5379,326.9,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,294.6,158.9,N,0
37.2528,-8.5441,381.8,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,299.7,1287.4,N,0
37.2695,-8.55,390.8,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,302,1651.1,N,0
37.247,-8.4821,318.9,4.3,1.9,2018-08-05,2148,Terra,MODIS,97,6.03,296.2,98.4,N,0
37.2756,-8.4419,326.3,4.3,1.9,2018-08-05,2148,Terra,MODIS,100,6.03,296.9,160.5,N,0
