latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.4611,-7.5037,316.6,1.1,1,2019-03-14,1330,Aqua,MODIS,47,6.03,296.9,11.8,D,0
41.2513,-7.8979,315.1,1.1,1,2019-03-14,1330,Aqua,MODIS,75,6.03,279.1,16.9,D,0
40.1648,-7.2721,309.6,1,1,2019-03-14,1330,Aqua,MODIS,66,6.03,297.7,6.8,D,0
40.423,-7.5054,380.9,1.1,1,2019-03-14,1330,Aqua,MODIS,100,6.03,296.4,168.1,D,0
40.421,-7.5177,334.7,1.1,1,2019-03-14,1330,Aqua,MODIS,89,6.03,293.1,36.9,D,0
41.3754,-7.7549,325,2.4,1.5,2019-03-15,1054,Terra,MODIS,83,6.03,295.1,75.5,D,0
41.3669,-7.7623,320.5,2.4,1.5,2019-03-15,1054,Terra,MODIS,79,6.03,294.5,58.8,D,0
41.3653,-7.7388,304.2,2.4,1.5,2019-03-15,1054,Terra,MODIS,46,6.03,292.1,15.2,D,0
41.7116,-7.8824,308.8,1.6,1.2,2019-03-16,0212,Aqua,MODIS,76,6.03,274.5,27.3,N,0
41.918,-7.1497,305.1,1.1,1,2019-03-16,1137,Terra,MODIS,61,6.03,290.1,5.6,D,0
41.3085,-7.8461,319.3,1,1,2019-03-16,1137,Terra,MODIS,79,6.03,294.7,15.9,D,0
40.257,-7.4983,309.1,1.1,1,2019-03-16,1137,Terra,MODIS,64,6.03,294.8,6.4,D,0
38.6054,-8.0096,307.2,1.1,1,2019-03-16,1138,Terra,MODIS,53,6.03,295.8,6.1,D,0
39.0236,-8.8142,312.7,1,1,2019-03-16,1138,Terra,MODIS,47,6.03,296.7,7.3,D,0
41.2092,-7.3388,308.2,1.3,1.1,2019-03-16,1318,Aqua,MODIS,58,6.03,295.7,8.2,D,0
41.5264,-8.0871,305.7,1.4,1.2,2019-03-16,1318,Aqua,MODIS,56,6.03,294.4,7.7,D,0
41.6847,-8.0678,303.2,1.4,1.2,2019-03-16,1318,Aqua,MODIS,39,6.03,291.3,6,D,0
39.47,-8.3784,302.7,1,1,2019-03-18,1125,Terra,MODIS,51,6.03,291.9,3.4,D,0
39.1691,-9.3105,305.2,1.1,1,2019-03-18,1126,Terra,MODIS,57,6.03,293,4.6,D,0
38.9658,-8.7332,314.8,1,1,2019-03-18,1126,Terra,MODIS,74,6.03,293.1,11.1,D,0
38.9567,-8.7351,306.7,1,1,2019-03-18,1126,Terra,MODIS,40,6.03,292.8,5,D,0
38.3332,-8.684,314.1,1,1,2019-03-18,1126,Terra,MODIS,54,6.03,298.8,8.2,D,0
38.0923,-8.0826,307.8,1,1,2019-03-18,1126,Terra,MODIS,60,6.03,296.6,5,D,0
38.3305,-8.7028,309.1,2.8,1.6,2019-03-18,1305,Aqua,MODIS,52,6.03,296.7,22.9,D,0
41.8723,-6.619,312.2,1.7,1.3,2019-03-18,1306,Aqua,MODIS,72,6.03,289.5,25.3,D,0
37.9117,-8.7713,320.2,1,1,2019-03-19,1348,Aqua,MODIS,57,6.03,301.6,12.9,D,0
40.8806,-7.9221,328.7,1.1,1,2019-03-19,1348,Aqua,MODIS,85,6.03,292.7,28.5,D,0
40.879,-7.9351,321.8,1.1,1,2019-03-19,1348,Aqua,MODIS,80,6.03,294.2,20,D,0
40.8899,-7.9239,311.1,1.1,1,2019-03-19,1348,Aqua,MODIS,60,6.03,293,8.6,D,0
41.8239,-7.6127,309.5,1.1,1.1,2019-03-19,1349,Aqua,MODIS,67,6.03,290.7,9.5,D,0
41.9072,-7.1417,303.7,1.2,1.1,2019-03-19,1349,Aqua,MODIS,52,6.03,291.1,4.7,D,0
41.7866,-8.7512,305.9,1.1,1,2019-03-19,1349,Aqua,MODIS,61,6.03,291.8,5.7,D,0
41.656,-8.6578,307.5,1.5,1.2,2019-03-20,1113,Terra,MODIS,65,6.03,291.6,11.9,D,0
40.6001,-7.4999,313.4,1.2,1.1,2019-03-20,1113,Terra,MODIS,74,6.03,290.2,15.6,D,0
40.5985,-7.4853,308.5,1.2,1.1,2019-03-20,1113,Terra,MODIS,67,6.03,289.9,10.9,D,0
41.6659,-7.6468,302.8,1.6,1.3,2019-03-21,1155,Terra,MODIS,46,6.03,291.6,9.4,D,0
41.3464,-6.9074,308.9,1.8,1.3,2019-03-21,1155,Terra,MODIS,68,6.03,292,19.4,D,0
41.4484,-7.6779,301.4,1.7,1.3,2019-03-21,1155,Terra,MODIS,45,6.03,290.7,7.9,D,0
41.4463,-7.664,300.1,1.7,1.3,2019-03-21,1155,Terra,MODIS,26,6.03,289.4,7.1,D,0
39.0018,-8.3557,306.8,1,1,2019-03-21,1336,Aqua,MODIS,50,6.03,296.7,3.9,D,0
41.663,-7.6551,307.8,1,1,2019-03-21,1336,Aqua,MODIS,45,6.03,297.7,5.5,D,0
41.9132,-7.129,309.6,1,1,2019-03-21,1336,Aqua,MODIS,65,6.03,291.4,7.6,D,0
41.7195,-8.4596,315.2,1,1,2019-03-21,1336,Aqua,MODIS,74,6.03,293.2,11.3,D,0
41.7284,-8.4618,308.2,1,1,2019-03-21,1336,Aqua,MODIS,48,6.03,295.4,5.9,D,0
41.9758,-8.1691,322.8,1,1,2019-03-21,1336,Aqua,MODIS,81,6.03,294.2,18.2,D,0
41.9506,-6.962,307.8,1.8,1.3,2019-03-22,1100,Terra,MODIS,64,6.03,291.9,16.1,D,0
41.7344,-8.4527,311.5,2.1,1.4,2019-03-22,1100,Terra,MODIS,70,6.03,294.1,29.2,D,0
41.5959,-7.9959,305.7,2,1.4,2019-03-22,1100,Terra,MODIS,58,6.03,292.5,15.3,D,0
38.9935,-8.3947,307.4,2,1.4,2019-03-22,1101,Terra,MODIS,60,6.03,293.2,15.3,D,0
40.4941,-7.4801,345,3,1.6,2019-03-22,1419,Aqua,MODIS,94,6.03,291.2,251.9,D,0
40.4921,-7.5149,309.6,3,1.6,2019-03-22,1419,Aqua,MODIS,66,6.03,291.5,36.7,D,0
40.4969,-7.4523,308.1,3,1.7,2019-03-22,1419,Aqua,MODIS,62,6.03,289.6,33.3,D,0
40.495,-7.4891,340.7,3,1.6,2019-03-22,1419,Aqua,MODIS,92,6.03,291.8,214.1,D,0
42.0493,-8.2264,313.7,1.1,1,2019-03-23,1143,Terra,MODIS,72,6.03,295.6,12,D,0
42.0471,-8.2134,314.8,1.1,1,2019-03-23,1143,Terra,MODIS,74,6.03,296.3,13.1,D,0
41.6971,-8.552,309.6,1.1,1,2019-03-23,1143,Terra,MODIS,65,6.03,294.7,7.4,D,0
41.6949,-8.5389,319.7,1.1,1,2019-03-23,1143,Terra,MODIS,78,6.03,295.6,16.8,D,0
41.5883,-8.3124,305.7,1.1,1.1,2019-03-23,1143,Terra,MODIS,50,6.03,294.4,4.1,D,0
41.3519,-8.2791,309.6,1.1,1.1,2019-03-23,1143,Terra,MODIS,61,6.03,295.2,6.7,D,0
41.3426,-8.282,341.8,1.1,1.1,2019-03-23,1143,Terra,MODIS,92,6.03,295.3,51.4,D,0
41.3404,-8.2693,312.9,1.1,1.1,2019-03-23,1143,Terra,MODIS,70,6.03,295,9.8,D,0
38.1542,-7.4553,318,1.4,1.2,2019-03-23,1144,Terra,MODIS,76,6.03,296.4,19.1,D,0
38.1585,-7.4598,315.4,1.4,1.2,2019-03-23,1144,Terra,MODIS,73,6.03,296.1,15.1,D,0
41.5797,-8.6688,314.9,1.3,1.1,2019-03-23,1324,Aqua,MODIS,57,6.03,294.7,13.5,D,0
41.5063,-7.9787,310.5,1.2,1.1,2019-03-23,1324,Aqua,MODIS,64,6.03,296.9,7.3,D,0
41.685,-7.8524,339.9,1.2,1.1,2019-03-23,1324,Aqua,MODIS,91,6.03,295.8,51.4,D,0
41.6825,-7.8661,350.8,1.2,1.1,2019-03-23,1324,Aqua,MODIS,96,6.03,296.5,77.8,D,0
41.5724,-8.6518,322,1.3,1.1,2019-03-23,1324,Aqua,MODIS,79,6.03,298.4,22.6,D,0
41.9318,-6.6217,314.3,1.1,1,2019-03-23,1324,Aqua,MODIS,69,6.03,296.4,10.2,D,0
41.5823,-8.6543,332.1,1.3,1.1,2019-03-23,1324,Aqua,MODIS,87,6.03,295,39.7,D,0
41.6859,-8.5378,315.5,1.3,1.1,2019-03-23,1324,Aqua,MODIS,49,6.03,298.1,12.9,D,0
41.6957,-8.5406,317.5,1.3,1.1,2019-03-23,1324,Aqua,MODIS,75,6.03,296.5,16.1,D,0
41.6931,-8.5551,317.6,1.3,1.1,2019-03-23,1324,Aqua,MODIS,75,6.03,295.9,16.2,D,0
39.7217,-8.6829,300.6,1.1,1.1,2019-03-23,2249,Terra,MODIS,30,6.03,282.5,8.5,N,0
41.688,-6.6739,304,2.5,1.5,2019-03-24,1048,Terra,MODIS,42,6.03,292.3,12.2,D,0
39.7667,-7.7936,312.6,1.8,1.3,2019-03-24,1407,Aqua,MODIS,65,6.03,294.3,19.2,D,0
39.7649,-7.8147,341.3,1.8,1.3,2019-03-24,1407,Aqua,MODIS,91,6.03,296.5,102,D,0
39.7785,-7.7958,309.7,1.8,1.3,2019-03-24,1407,Aqua,MODIS,55,6.03,293.8,14.6,D,0
39.7767,-7.817,306.7,1.8,1.3,2019-03-24,1407,Aqua,MODIS,27,6.03,293.3,10.2,D,0
41.8558,-6.9843,307,2.2,1.4,2019-03-24,1407,Aqua,MODIS,51,6.03,296,11.1,D,0
41.3105,-7.824,339.4,2.5,1.5,2019-03-24,2154,Terra,MODIS,100,6.03,282.5,178.7,N,0
41.3033,-7.8543,323.7,2.5,1.5,2019-03-24,2154,Terra,MODIS,100,6.03,280.4,97.4,N,0
41.6034,-8.0148,307.8,1,1,2019-03-25,1131,Terra,MODIS,43,6.03,295.1,5,D,0
41.5928,-8.0053,311.7,1,1,2019-03-25,1131,Terra,MODIS,67,6.03,297,7.7,D,0
41.6306,-6.5019,306.7,1,1,2019-03-25,1131,Terra,MODIS,56,6.03,292.7,5.5,D,0
42.0325,-8.2309,315.6,1,1,2019-03-25,1131,Terra,MODIS,74,6.03,294.1,11.7,D,0
41.9342,-8.2559,313.4,1,1,2019-03-25,1131,Terra,MODIS,70,6.03,296.4,9.1,D,0
41.9325,-8.2441,326.9,1,1,2019-03-25,1131,Terra,MODIS,83,6.03,297.5,22.2,D,0
41.6603,-7.6507,308.5,1,1,2019-03-25,1131,Terra,MODIS,55,6.03,296,6.1,D,0
41.7843,-8.8262,308.3,1,1,2019-03-25,1131,Terra,MODIS,59,6.03,294.1,5.6,D,0
41.7753,-8.8284,325.7,1,1,2019-03-25,1131,Terra,MODIS,82,6.03,295.6,21.3,D,0
41.7389,-8.831,315.7,1,1,2019-03-25,1131,Terra,MODIS,72,6.03,296.6,11.3,D,0
41.7372,-8.8189,317.2,1,1,2019-03-25,1131,Terra,MODIS,74,6.03,297.1,12.2,D,0
38.9892,-8.4043,314.5,1,1,2019-03-25,1132,Terra,MODIS,68,6.03,298.2,8.2,D,0
38.7877,-8.4775,314,1,1,2019-03-25,1132,Terra,MODIS,69,6.03,297.1,8,D,0
38.5941,-8.118,309.1,1,1,2019-03-25,1132,Terra,MODIS,58,6.03,294.5,7.1,D,0
38.5923,-8.1066,323.2,1,1,2019-03-25,1132,Terra,MODIS,79,6.03,296,19.5,D,0
40.9523,-7.3134,311.1,1.6,1.2,2019-03-25,1312,Aqua,MODIS,65,6.03,296.2,14.2,D,0
41.8719,-7.6446,311.8,1.6,1.2,2019-03-25,1312,Aqua,MODIS,67,6.03,296.8,14.9,D,0
41.8683,-7.6623,307.7,1.6,1.2,2019-03-25,1312,Aqua,MODIS,59,6.03,295.6,9.3,D,0
41.735,-8.8286,343.4,1.9,1.3,2019-03-25,1312,Aqua,MODIS,88,6.03,297.8,114.7,D,0
41.7398,-8.8353,308.6,1.9,1.3,2019-03-25,1312,Aqua,MODIS,48,6.03,296.6,13.9,D,0
42.0237,-8.2307,304.8,1.7,1.3,2019-03-25,1312,Aqua,MODIS,46,6.03,294.1,8.3,D,0
41.5258,-8.3238,303.4,1,1,2019-03-25,2237,Terra,MODIS,55,6.03,285,7.8,N,0
41.7641,-8.4019,305.9,1,1,2019-03-25,2237,Terra,MODIS,66,6.03,283.2,9.1,N,0
41.773,-8.4039,307.4,1,1,2019-03-25,2237,Terra,MODIS,71,6.03,284.1,10.1,N,0
40.6378,-8.4758,342.8,1,1,2019-03-25,2237,Terra,MODIS,100,6.03,290.8,49.7,N,0
40.6362,-8.4875,319.2,1,1,2019-03-25,2237,Terra,MODIS,98,6.03,287.6,18.3,N,0
40.6467,-8.478,364.2,1,1,2019-03-25,2237,Terra,MODIS,100,6.03,289.5,100.3,N,0
40.645,-8.4897,308.5,1,1,2019-03-25,2237,Terra,MODIS,75,6.03,286.4,10.2,N,0
41.5211,-8.0887,305.5,1,1,2019-03-25,2237,Terra,MODIS,65,6.03,282.4,10.1,N,0
41.5275,-8.3119,338.1,1,1,2019-03-25,2237,Terra,MODIS,100,6.03,286.4,43.4,N,0
41.6809,-7.9091,363.8,1.2,1.1,2019-03-26,0249,Aqua,MODIS,100,6.03,283,124.7,N,0
41.6785,-7.8959,315.1,1.2,1.1,2019-03-26,0249,Aqua,MODIS,91,6.03,278.2,21.1,N,0
41.7754,-8.3952,311.7,1.1,1,2019-03-26,0249,Aqua,MODIS,83,6.03,282.2,17,N,0
41.6903,-7.9062,370.3,1.2,1.1,2019-03-26,0249,Aqua,MODIS,100,6.03,286.9,149.6,N,0
41.688,-7.8931,352.6,1.2,1.1,2019-03-26,0249,Aqua,MODIS,100,6.03,282.6,88.7,N,0
41.6832,-7.9225,300.1,1.2,1.1,2019-03-26,0249,Aqua,MODIS,12,6.03,278,8.8,N,0
41.709,-8.491,310.8,1.1,1,2019-03-26,0249,Aqua,MODIS,81,6.03,283,15.1,N,0
41.3142,-7.8325,317.6,1.2,1.1,2019-03-26,0249,Aqua,MODIS,95,6.03,275.8,26,N,0
41.5645,-8.1392,300.9,1.1,1.1,2019-03-26,0249,Aqua,MODIS,35,6.03,280.8,9.2,N,0
41.6996,-8.4932,301.4,1.1,1,2019-03-26,0249,Aqua,MODIS,41,6.03,281.8,8.5,N,0
41.5545,-8.7461,315.9,2.6,1.6,2019-03-26,1214,Terra,MODIS,72,6.03,294.4,50.8,D,0
40.7897,-8.4652,312.2,2.9,1.6,2019-03-26,1214,Terra,MODIS,72,6.03,293.5,45.1,D,0
40.7817,-8.4329,345.1,2.9,1.6,2019-03-26,1214,Terra,MODIS,94,6.03,296.8,242,D,0
40.7801,-8.439,341.8,2.9,1.6,2019-03-26,1214,Terra,MODIS,93,6.03,296.2,212.9,D,0
41.5615,-8.7753,318.6,2.6,1.6,2019-03-26,1214,Terra,MODIS,0,6.03,293.6,59.8,D,0
41.705,-8.219,331.9,1.3,1.1,2019-03-26,1355,Aqua,MODIS,86,6.03,296.9,38.9,D,0
40.7786,-8.4246,318.1,1.2,1.1,2019-03-26,1355,Aqua,MODIS,75,6.03,300.3,16.5,D,0
40.777,-8.4384,342.2,1.2,1.1,2019-03-26,1355,Aqua,MODIS,92,6.03,305.5,57,D,0
40.7755,-8.4523,392.7,1.2,1.1,2019-03-26,1355,Aqua,MODIS,100,6.03,306.9,270.1,D,0
40.7739,-8.4666,368.7,1.2,1.1,2019-03-26,1355,Aqua,MODIS,100,6.03,302,140.3,D,0
40.7883,-8.4265,309.5,1.2,1.1,2019-03-26,1355,Aqua,MODIS,23,6.03,298.3,7.4,D,0
40.7867,-8.4405,328.7,1.2,1.1,2019-03-26,1355,Aqua,MODIS,84,6.03,302.6,30.6,D,0
40.7852,-8.4543,327.5,1.2,1.1,2019-03-26,1355,Aqua,MODIS,83,6.03,299,27.8,D,0
40.7836,-8.4686,350.5,1.2,1.1,2019-03-26,1355,Aqua,MODIS,96,6.03,296.5,77.7,D,0
41.3888,-8.2273,310.8,1.2,1.1,2019-03-26,1355,Aqua,MODIS,64,6.03,298.3,8,D,0
41.5517,-8.7576,328.2,1.2,1.1,2019-03-26,1355,Aqua,MODIS,70,6.03,300.2,24.8,D,0
41.5501,-8.7713,344.6,1.2,1.1,2019-03-26,1355,Aqua,MODIS,67,6.03,301.7,55.6,D,0
41.554,-8.7648,344.8,1.2,1.1,2019-03-26,1355,Aqua,MODIS,93,6.03,302.2,59.6,D,0
41.5524,-8.7786,324.6,1.2,1.1,2019-03-26,1355,Aqua,MODIS,51,6.03,300,21,D,0
41.7964,-6.602,306.7,1.5,1.2,2019-03-26,1355,Aqua,MODIS,55,6.03,295,7.8,D,0
41.6775,-7.9065,306.8,1.3,1.1,2019-03-26,1355,Aqua,MODIS,54,6.03,295.9,7.9,D,0
41.6689,-8.3619,327.6,1.2,1.1,2019-03-26,1355,Aqua,MODIS,84,6.03,297.5,30.4,D,0
41.7031,-8.2357,320,1.3,1.1,2019-03-26,1355,Aqua,MODIS,77,6.03,294,20.1,D,0
41.7036,-8.2248,330.7,1.3,1.1,2019-03-26,1355,Aqua,MODIS,86,6.03,295.9,36,D,0
41.8173,-7.6332,313.6,1.3,1.1,2019-03-26,1355,Aqua,MODIS,70,6.03,295.4,14.5,D,0
41.8156,-7.6492,310.2,1.3,1.1,2019-03-26,1355,Aqua,MODIS,64,6.03,295.1,10.9,D,0
41.8276,-7.6344,326.7,1.3,1.1,2019-03-26,1355,Aqua,MODIS,83,6.03,296.3,32.8,D,0
41.8259,-7.6506,329.2,1.3,1.1,2019-03-26,1355,Aqua,MODIS,85,6.03,295.1,37.5,D,0
41.9638,-8.2588,310.5,1.3,1.1,2019-03-26,1355,Aqua,MODIS,65,6.03,296.2,9.6,D,0
41.962,-8.2754,311.9,1.3,1.1,2019-03-26,1355,Aqua,MODIS,68,6.03,294.1,11.6,D,0
41.7307,-7.8977,300.4,3.7,1.8,2019-03-26,2142,Terra,MODIS,28,6.03,280.1,50.6,N,0
41.9208,-7.0219,319.7,4,1.9,2019-03-26,2320,Terra,MODIS,99,6.03,278.4,161.4,N,0
41.7216,-7.9008,312.7,3.6,1.8,2019-03-26,2320,Terra,MODIS,80,6.03,278.3,99.7,N,0
41.7304,-7.9103,317.1,3.6,1.8,2019-03-26,2320,Terra,MODIS,94,6.03,278.4,121.2,N,0
41.9164,-7.0143,328.6,4,1.9,2019-03-26,2320,Terra,MODIS,100,6.03,279.6,237.1,N,0
41.9061,-7.0014,305,2.7,1.6,2019-03-27,0154,Aqua,MODIS,62,6.03,277,43.6,N,0
41.9936,-8.5579,315.3,1.2,1.1,2019-03-27,1119,Terra,MODIS,73,6.03,294,14.3,D,0
41.8743,-7.7323,327.6,1.1,1.1,2019-03-27,1119,Terra,MODIS,84,6.03,292.7,28.7,D,0
41.8649,-7.7348,309.6,1.1,1.1,2019-03-27,1119,Terra,MODIS,60,6.03,296.1,8.7,D,0
41.7359,-7.9092,309.9,1.1,1.1,2019-03-27,1119,Terra,MODIS,65,6.03,296.7,8.5,D,0
41.7343,-7.8959,318.4,1.1,1.1,2019-03-27,1119,Terra,MODIS,76,6.03,297.7,16.8,D,0
41.7264,-7.9116,328.1,1.1,1.1,2019-03-27,1119,Terra,MODIS,84,6.03,297.8,28.6,D,0
41.7248,-7.8983,326.8,1.1,1.1,2019-03-27,1119,Terra,MODIS,83,6.03,296.7,26.6,D,0
41.6897,-7.8819,317.1,1.1,1.1,2019-03-27,1119,Terra,MODIS,75,6.03,292,16.2,D,0
41.688,-7.868,312.3,1.1,1.1,2019-03-27,1119,Terra,MODIS,68,6.03,293.1,11.3,D,0
42.0036,-8.5574,311.6,1.2,1.1,2019-03-27,1119,Terra,MODIS,67,6.03,295.2,10.1,D,0
40.7753,-8.2784,338.2,2.8,1.6,2019-03-27,1300,Aqua,MODIS,90,6.03,296.2,172.3,D,0
40.7683,-8.3075,314.5,2.8,1.6,2019-03-27,1300,Aqua,MODIS,71,6.03,294,52,D,0
41.7313,-7.9093,334.2,2.5,1.5,2019-03-27,1300,Aqua,MODIS,88,6.03,296.5,123.7,D,0
41.9856,-8.5652,313.2,2.6,1.6,2019-03-27,1300,Aqua,MODIS,71,6.03,295.9,37.8,D,0
42.005,-8.5453,309.1,2.6,1.6,2019-03-27,1300,Aqua,MODIS,61,6.03,296.2,23.3,D,0
41.9983,-8.5738,328.1,2.6,1.6,2019-03-27,1300,Aqua,MODIS,85,6.03,295.8,96.9,D,0
41.9969,-8.5472,324,2.6,1.6,2019-03-27,1300,Aqua,MODIS,82,6.03,296.8,76.7,D,0
41.9897,-8.5768,329.8,2.6,1.6,2019-03-27,1300,Aqua,MODIS,86,6.03,296.5,105.3,D,0
41.6739,-8.1253,314.6,1.1,1,2019-03-27,2225,Terra,MODIS,90,6.03,282.7,18,N,0
41.6488,-7.8555,344.7,1,1,2019-03-28,0237,Aqua,MODIS,100,6.03,282.3,56.2,N,0
41.6595,-7.865,351.6,1,1,2019-03-28,0237,Aqua,MODIS,100,6.03,285.9,69.8,N,0
41.6577,-7.8532,326.3,1,1,2019-03-28,0237,Aqua,MODIS,100,6.03,281.9,28.6,N,0
41.6523,-7.8792,343.9,1,1,2019-03-28,0237,Aqua,MODIS,100,6.03,281.2,54.5,N,0
41.6506,-7.8673,379.9,1,1,2019-03-28,0237,Aqua,MODIS,100,6.03,289.5,157.1,N,0
41.6612,-7.8769,315.8,1,1,2019-03-28,0237,Aqua,MODIS,92,6.03,279.5,18,N,0
41.4576,-8.4233,313.6,1.8,1.3,2019-03-28,1202,Terra,MODIS,72,6.03,294.9,24.4,D,2
41.4527,-8.4009,328.8,1.8,1.3,2019-03-28,1202,Terra,MODIS,85,6.03,297.3,60.7,D,0
41.5617,-8.5624,315.9,1.8,1.3,2019-03-28,1202,Terra,MODIS,74,6.03,297.1,26.5,D,2
41.4592,-8.4059,335.4,1.8,1.3,2019-03-28,1202,Terra,MODIS,89,6.03,297.4,82.2,D,0
41.2654,-8.2056,310.7,1,1,2019-03-28,1342,Aqua,MODIS,57,6.03,300.3,4,D,0
41.4504,-8.4051,313.7,1,1,2019-03-28,1343,Aqua,MODIS,49,6.03,301.1,6.3,D,0
41.4593,-8.4074,315.5,1,1,2019-03-28,1343,Aqua,MODIS,63,6.03,300.7,8.4,D,0
41.5106,-8.2352,311.1,1,1,2019-03-28,1343,Aqua,MODIS,60,6.03,298.9,6.9,D,0
41.6728,-8.1259,342.4,1,1,2019-03-28,1343,Aqua,MODIS,92,6.03,298.1,45.6,D,0
41.9078,-7.0137,312.8,1.1,1,2019-03-28,1343,Aqua,MODIS,66,6.03,299.4,9.6,D,0
41.7243,-8.4137,306.2,1.7,1.3,2019-03-29,1106,Terra,MODIS,44,6.03,295.7,8.5,D,0
41.8786,-8.4525,305.5,3.9,1.8,2019-03-29,1248,Aqua,MODIS,59,6.03,292.8,37,D,0
41.8063,-8.3663,307.1,3.9,1.8,2019-03-29,1248,Aqua,MODIS,58,6.03,293.4,38.4,D,0
41.8117,-8.3731,308.3,3.9,1.8,2019-03-29,1248,Aqua,MODIS,65,6.03,294.2,46.4,D,0
41.8685,-8.4549,304.8,3.9,1.8,2019-03-29,1248,Aqua,MODIS,59,6.03,293.3,34,D,0
41.9532,-8.3643,327.7,3.4,1.7,2019-03-29,1426,Aqua,MODIS,81,6.03,291.7,136.7,D,0
41.9625,-8.3666,325.5,3.4,1.7,2019-03-29,1426,Aqua,MODIS,79,6.03,291.8,126.4,D,0
40.999,-8.2339,301.5,1.5,1.2,2019-03-29,2212,Terra,MODIS,42,6.03,282,13.6,N,0
41.4752,-8.3454,309.3,1.3,1.1,2019-03-30,1149,Terra,MODIS,51,6.03,297.2,6.8,D,2
41.7545,-8.4977,308.4,1.1,1,2019-03-30,1330,Aqua,MODIS,53,6.03,294.5,5.8,D,0
41.7242,-8.2953,307.8,1.5,1.2,2019-03-30,2255,Terra,MODIS,73,6.03,274,21.2,N,0
37.1475,-8.2257,317.6,1.1,1.1,2019-04-01,1138,Terra,MODIS,68,6.03,297.8,12.2,D,0
41.3095,-8.6984,301.9,1.5,1.2,2019-04-01,1318,Aqua,MODIS,49,6.03,285.5,7.5,D,0
37.9077,-8.778,315.5,1.3,1.1,2019-04-02,1400,Aqua,MODIS,0,6.03,299.1,11.3,D,0
41.5566,-8.753,306.4,1.4,1.2,2019-04-02,1401,Aqua,MODIS,55,6.03,293.7,7.6,D,0
38.7563,-7.8659,305.9,1,1,2019-04-03,1126,Terra,MODIS,45,6.03,293,4.7,D,0
38.1329,-7.8296,310.8,1,1,2019-04-03,1126,Terra,MODIS,66,6.03,296,6.9,D,0
39.1334,-7.2249,317.2,1.1,1.1,2019-04-04,1348,Aqua,MODIS,72,6.03,297,13.1,D,0
37.875,-8.435,308.9,1,1,2019-04-04,1348,Aqua,MODIS,42,6.03,297,4.2,D,0
39.1394,-7.2199,309.6,1.1,1.1,2019-04-04,1348,Aqua,MODIS,55,6.03,294.9,6.5,D,0
38.0516,-7.2823,303.2,1.1,1.1,2019-04-05,1114,Terra,MODIS,55,6.03,288.2,6.5,D,0
38.9784,-7.7098,304.8,1,1,2019-04-06,1336,Aqua,MODIS,60,6.03,289,6.6,D,0
41.2637,-6.7034,309.9,1,1,2019-04-12,1119,Terra,MODIS,65,6.03,291,7.7,D,0
38.4955,-7.4609,313.2,1,1,2019-04-12,1120,Terra,MODIS,64,6.03,299.5,7.3,D,0
38.4729,-7.5021,310,1,1,2019-04-12,1120,Terra,MODIS,51,6.03,299.1,3.9,D,0
38.5959,-8.1046,307.4,1.1,1,2019-04-12,1120,Terra,MODIS,45,6.03,295.8,6.3,D,0
38.651,-8.4616,307.8,1.2,1.1,2019-04-15,1330,Aqua,MODIS,50,6.03,292.7,7.6,D,0
37.7728,-8.2914,317.2,3.4,1.7,2019-04-28,1259,Aqua,MODIS,70,6.03,299.4,62.5,D,0
37.777,-8.2858,318.6,3.4,1.7,2019-04-28,1259,Aqua,MODIS,47,6.03,299.2,71.2,D,0
41.2249,-7.9202,313.2,1,1,2019-04-29,1342,Aqua,MODIS,36,6.03,299.4,8,D,0
41.6833,-8.3501,310.6,1.7,1.3,2019-04-30,1106,Terra,MODIS,59,6.03,293.2,14.3,D,0
42.0406,-8.2884,314.9,1.7,1.3,2019-04-30,1106,Terra,MODIS,69,6.03,292.9,22,D,0
42.0321,-8.2947,310.5,1.7,1.3,2019-04-30,1106,Terra,MODIS,64,6.03,292.4,16.4,D,0
42.0301,-8.2729,315.7,1.7,1.3,2019-04-30,1106,Terra,MODIS,72,6.03,293.4,23.8,D,0
41.3888,-7.6081,322.8,1.5,1.2,2019-04-30,1107,Terra,MODIS,77,6.03,297.3,29.2,D,0
40.0504,-8.2704,312.6,1.1,1.1,2019-05-01,1330,Aqua,MODIS,59,6.03,294.4,10.1,D,0
41.9844,-8.4078,315.5,1,1,2019-05-03,1137,Terra,MODIS,71,6.03,294.1,11.6,D,0
41.9343,-8.5026,315.4,1,1,2019-05-03,1137,Terra,MODIS,71,6.03,293.4,11.6,D,0
40.2408,-7.7893,313.3,1.1,1,2019-05-03,1137,Terra,MODIS,50,6.03,295.5,9.3,D,0
41.9361,-8.5146,316.1,1,1,2019-05-03,1137,Terra,MODIS,72,6.03,292.9,12.1,D,0
41.9863,-8.4197,305.6,1,1,2019-05-03,1137,Terra,MODIS,40,6.03,293.4,4.2,D,0
37.9093,-7.3876,323.2,1.2,1.1,2019-05-03,1138,Terra,MODIS,73,6.03,305,15.6,D,0
40.2474,-7.7931,319.2,1.5,1.2,2019-05-03,1318,Aqua,MODIS,74,6.03,297.8,22.5,D,0
40.2441,-7.8111,312.5,1.5,1.2,2019-05-03,1318,Aqua,MODIS,45,6.03,299.7,11.9,D,0
40.24,-7.7953,325,1.5,1.2,2019-05-03,1318,Aqua,MODIS,80,6.03,297.1,32.8,D,0
