latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
54.7136,-2.0091,306.3,1,1,2017-04-08,1251,Aqua,MODIS,63,6.2,292.8,6.4,D,0
54.7525,-1.9341,304.4,1,1,2017-04-08,1251,Aqua,MODIS,59,6.2,292.5,5.5,D,0
55.5326,-3.4448,311.3,1.1,1,2017-04-08,1251,Aqua,MODIS,71,6.2,290.5,11,D,0
55.5804,-3.5051,302,1.1,1,2017-04-08,1251,Aqua,MODIS,50,6.2,290.8,4.8,D,0
55.6253,-3.3939,322.2,1,1,2017-04-08,1251,Aqua,MODIS,81,6.2,290.8,21.2,D,0
55.7674,-3.4583,315.6,1,1,2017-04-08,1251,Aqua,MODIS,76,6.2,290.5,14.9,D,0
55.7647,-3.4744,312.9,1,1,2017-04-08,1251,Aqua,MODIS,73,6.2,290.5,12.6,D,0
55.4598,-2.0912,325.5,1,1,2017-04-08,1251,Aqua,MODIS,84,6.2,291.8,23.5,D,0
55.4504,-2.0979,326.6,1,1,2017-04-08,1251,Aqua,MODIS,84,6.2,293.3,24.4,D,0
55.4528,-2.0824,343.1,1,1,2017-04-08,1251,Aqua,MODIS,93,6.2,293.4,49,D,0
55.3867,-1.7777,300.9,1,1,2017-04-08,1251,Aqua,MODIS,43,6.2,290.4,3.7,D,0
55.1832,-2.1228,300.8,1,1,2017-04-08,1251,Aqua,MODIS,40,6.2,290.5,3.6,D,0
56.8518,-2.7504,301.2,1,1,2017-04-08,1251,Aqua,MODIS,41,6.2,280.9,4.6,D,0
56.8494,-2.7662,302.9,1,1,2017-04-08,1251,Aqua,MODIS,53,6.2,279.4,5.6,D,0
56.8588,-2.7596,303.5,1,1,2017-04-08,1251,Aqua,MODIS,56,6.2,282.6,6.2,D,0
57.3803,-3.9884,300.8,1,1,2017-04-08,1251,Aqua,MODIS,21,6.2,287.3,4.1,D,0
57.3749,-4.0218,307,1,1,2017-04-08,1251,Aqua,MODIS,65,6.2,286.1,8.1,D,0
56.1635,-3.1691,306.3,1,1,2017-04-08,1251,Aqua,MODIS,63,6.2,290.8,6.2,D,0
55.8518,-2.5874,308,1,1,2017-04-08,1251,Aqua,MODIS,66,6.2,291,7.8,D,0
55.8442,-2.5767,305.3,1,1,2017-04-08,1251,Aqua,MODIS,61,6.2,290.5,5.8,D,0
55.7241,-3.0286,311.8,1,1,2017-04-08,1251,Aqua,MODIS,72,6.2,291.7,10.2,D,0
55.7293,-2.9968,303.6,1,1,2017-04-08,1251,Aqua,MODIS,45,6.2,291.9,4.2,D,0
53.5712,-0.6137,316.5,1.5,1.2,2017-04-08,2215,Terra,MODIS,93,6.2,281.8,32.1,N,0
51.5745,-3.7713,301.4,1.1,1,2017-04-08,2215,Terra,MODIS,35,6.2,284.2,7.2,N,2
53.1064,-2.468,305.7,1.3,1.1,2017-04-09,1146,Terra,MODIS,43,6.2,294.4,7.1,D,0
53.8812,-2.148,305.5,1.3,1.1,2017-04-09,1146,Terra,MODIS,62,6.2,285.3,9.5,D,0
53.5542,-0.6067,309.7,3.1,1.7,2017-04-09,1155,Aqua,MODIS,69,6.2,293.1,37.5,D,2
52.6917,-1.9236,321.5,1.7,1.3,2017-04-09,1333,Aqua,MODIS,80,6.2,293,38.2,D,0
52.688,-1.9304,318.3,1.7,1.3,2017-04-09,1333,Aqua,MODIS,37,6.2,292.3,29.5,D,0
51.5801,-3.7732,302.4,1,1,2017-04-11,1134,Terra,MODIS,30,6.2,277.8,5.9,D,0
55.1875,-2.2165,304.6,1,1,2017-04-12,2151,Terra,MODIS,61,6.2,273.7,11.2,N,0
56.6879,-3.5642,330.4,1.1,1,2017-04-13,1309,Aqua,MODIS,69,6.2,283.2,31.3,D,0
56.6991,-3.5507,311.3,1.1,1,2017-04-13,1309,Aqua,MODIS,31,6.2,279,11.1,D,0
56.6901,-3.547,393.4,1.1,1,2017-04-13,1309,Aqua,MODIS,100,6.2,293.2,233.7,D,0
52.8921,-3.0218,301,1,1,2017-04-15,1256,Aqua,MODIS,44,6.2,286.9,5.3,D,0
56.5627,-2.9662,300.7,1,1,2017-04-15,1257,Aqua,MODIS,34,6.2,286.8,4.8,D,0
52.7024,0.2001,312.2,1,1,2017-04-17,1244,Aqua,MODIS,72,6.2,288.5,10.7,D,0
53.5698,-0.5975,302,1.3,1.1,2017-04-18,1139,Terra,MODIS,34,6.2,288.2,7.2,D,2
51.6455,-3.8161,324.9,1,1,2017-04-22,1302,Aqua,MODIS,83,6.2,295.1,20.8,D,0
51.6431,-3.8307,321.4,1,1,2017-04-22,1302,Aqua,MODIS,80,6.2,293.6,16.7,D,0
53.0979,-2.4737,320.4,1,1,2017-04-22,1302,Aqua,MODIS,80,6.2,294.3,16.6,D,0
56.1457,-3.1565,301.4,1,1,2017-04-24,1251,Aqua,MODIS,35,6.2,284.6,6.5,D,0
51.5675,-3.7625,303.4,1.1,1,2017-04-25,0221,Aqua,MODIS,40,6.2,277.2,10.5,N,2
53.395,-1.3902,312,1.1,1,2017-04-26,2203,Terra,MODIS,84,6.2,273.3,18.2,N,0
54.6592,-7.7748,326.2,1.3,1.1,2017-05-01,1257,Aqua,MODIS,84,6.2,292.5,33.1,D,0
58.5598,-4.1416,340.3,1,1,2017-05-02,1151,Terra,MODIS,0,6.2,289.7,46.9,D,0
58.5569,-4.1245,316.9,1,1,2017-05-02,1151,Terra,MODIS,58,6.2,289.6,15.8,D,0
54.7228,-5.8189,300.2,1.1,1,2017-05-02,1152,Terra,MODIS,0,6.2,286.9,3.3,D,0
58.5481,-4.1391,314.3,1.9,1.4,2017-05-02,1341,Aqua,MODIS,46,6.2,290.1,32,D,0
56.7602,-5.7925,311.1,1.3,1.1,2017-05-03,1245,Aqua,MODIS,62,6.2,293.7,12,D,0
56.764,-5.7729,314.1,1.3,1.1,2017-05-03,1245,Aqua,MODIS,56,6.2,294.8,15.3,D,0
56.4147,-2.9559,305.6,1,1,2017-05-04,1139,Terra,MODIS,62,6.2,291.1,5.5,D,0
58.0984,-5.1452,305.6,1,1,2017-05-04,1139,Terra,MODIS,56,6.2,290.9,5.8,D,0
58.1295,-5.1658,313.4,1,1,2017-05-04,1139,Terra,MODIS,74,6.2,290.7,10.9,D,0
58.1318,-5.1826,310.5,1,1,2017-05-04,1139,Terra,MODIS,70,6.2,290.8,8.6,D,0
56.7626,-5.804,316.3,1,1,2017-05-04,1139,Terra,MODIS,34,6.2,294.9,10.3,D,0
56.7737,-5.816,331.4,1,1,2017-05-04,1139,Terra,MODIS,70,6.2,295.2,26.3,D,0
53.5644,-2.8144,302.3,1.1,1.1,2017-05-04,1140,Terra,MODIS,35,6.2,290,3.1,D,0
54.614,-7.4377,311.3,1,1,2017-05-04,1140,Terra,MODIS,71,6.2,290.8,10.5,D,0
51.8166,-4.9172,302.8,1,1,2017-05-04,1140,Terra,MODIS,51,6.2,287.5,4.1,D,0
53.5705,-0.6063,314,1.3,1.1,2017-05-04,1140,Terra,MODIS,65,6.2,293.7,17.2,D,2
54.6416,-7.5827,301.2,1,1,2017-05-04,1327,Aqua,MODIS,43,6.2,290.7,3.9,D,0
54.1194,-3.2176,301.1,1.4,1.2,2017-05-04,1327,Aqua,MODIS,0,6.2,290.9,4.9,D,0
56.2556,-3.3322,307.8,1.4,1.2,2017-05-04,1328,Aqua,MODIS,66,6.2,293.3,10.8,D,0
58.0944,-5.1546,307.2,1.3,1.1,2017-05-04,1328,Aqua,MODIS,41,6.2,292.3,8.7,D,0
58.1301,-5.1973,307.3,1.3,1.1,2017-05-04,1328,Aqua,MODIS,62,6.2,293.2,8.3,D,0
56.2594,-3.3401,309.4,1.4,1.2,2017-05-04,1328,Aqua,MODIS,69,6.2,293.4,12,D,0
58.1322,-5.175,318,1.3,1.1,2017-05-04,1328,Aqua,MODIS,78,6.2,292.8,20.6,D,0
53.5747,-0.6175,308.1,1.7,1.3,2017-05-04,2114,Terra,MODIS,74,6.2,277.4,26.3,N,0
53.5707,-0.5937,306.4,1.7,1.3,2017-05-05,1044,Terra,MODIS,45,6.2,292.3,11.8,D,2
51.5999,-3.7697,307.1,1.9,1.4,2017-05-05,1231,Aqua,MODIS,49,6.2,287.7,19.1,D,0
51.6021,-3.7973,312.4,1.9,1.4,2017-05-05,1231,Aqua,MODIS,41,6.2,288.5,28.5,D,0
55.8143,-3.5245,325.2,1.4,1.2,2017-05-05,1232,Aqua,MODIS,73,6.2,290,36.9,D,0
56.5417,-3.4184,306,1.3,1.1,2017-05-05,1233,Aqua,MODIS,49,6.2,295.2,6.3,D,0
58.1053,-5.1475,312.8,1.4,1.2,2017-05-05,1233,Aqua,MODIS,55,6.2,297.3,14.5,D,0
55.8024,-3.5535,321.8,4.2,1.9,2017-05-05,1411,Aqua,MODIS,70,6.2,287.9,160.3,D,0
55.8121,-3.5399,339.2,1,1,2017-05-06,1127,Terra,MODIS,79,6.2,293.9,43,D,0
55.8032,-3.5436,301.6,1,1,2017-05-06,1127,Terra,MODIS,42,6.2,290,4.1,D,0
51.0839,-0.87,306.8,1.1,1.1,2017-05-06,1128,Terra,MODIS,51,6.2,289,6.7,D,0
54.227,-7.7593,316,1,1,2017-05-06,1315,Aqua,MODIS,76,6.2,282.6,15.1,D,0
56.6007,-5.0293,321.8,1.4,1.2,2017-05-07,1210,Terra,MODIS,74,6.2,291.8,30.2,D,0
54.33,-7.2024,345.1,1.4,1.2,2017-05-07,1210,Terra,MODIS,94,6.2,293.5,78.8,D,0
56.596,-5.0074,321.1,1.4,1.2,2017-05-07,1210,Terra,MODIS,74,6.2,291.5,29.1,D,0
54.1586,-7.6099,312.9,1.3,1.1,2017-05-07,1210,Terra,MODIS,71,6.2,294.2,14,D,0
54.4201,-7.9571,304.3,1.3,1.1,2017-05-07,1210,Terra,MODIS,51,6.2,292,6.1,D,0
54.34,-7.1969,316.7,1.4,1.2,2017-05-07,1210,Terra,MODIS,71,6.2,294.8,17.9,D,0
54.323,-7.1984,324.1,3,1.6,2017-05-07,1220,Aqua,MODIS,83,6.2,292.7,101.4,D,0
56.602,-5.0113,317.3,2,1.4,2017-05-07,1220,Aqua,MODIS,77,6.2,288.5,38.4,D,0
56.5948,-5.0403,317.8,2,1.4,2017-05-07,1220,Aqua,MODIS,78,6.2,289.7,39.3,D,0
54.3225,-7.2064,324.9,3,1.6,2017-05-07,1220,Aqua,MODIS,83,6.2,292.3,100.1,D,0
54.3286,-7.1954,332.5,2,1.4,2017-05-07,1358,Aqua,MODIS,87,6.2,296.2,75.9,D,0
54.341,-7.1983,314.9,2,1.4,2017-05-07,1358,Aqua,MODIS,42,6.2,297,25,D,0
54.3155,-7.188,326.1,2,1.4,2017-05-07,1358,Aqua,MODIS,80,6.2,292.9,55.5,D,0
54.326,-7.2202,320.4,2,1.4,2017-05-07,1358,Aqua,MODIS,75,6.2,294.8,39.3,D,0
54.3403,-7.1937,316.1,2,1.4,2017-05-07,1358,Aqua,MODIS,63,6.2,296.9,27.9,D,0
54.3384,-7.2233,313.9,2,1.4,2017-05-07,1358,Aqua,MODIS,44,6.2,297.1,23.1,D,0
51.5713,-3.7677,300.7,1.2,1.1,2017-05-07,2144,Terra,MODIS,32,6.2,283.1,9.5,N,2
54.6859,-6.8986,304.9,1.4,1.2,2017-05-07,2145,Terra,MODIS,62,6.2,279.1,16.6,N,0
54.209,-7.8002,307.3,1.5,1.2,2017-05-07,2145,Terra,MODIS,71,6.2,278.8,20.5,N,0
54.2192,-7.8074,308.8,1.5,1.2,2017-05-07,2145,Terra,MODIS,76,6.2,277.8,22.9,N,0
54.3424,-7.2104,317.8,1.5,1.2,2017-05-08,1115,Terra,MODIS,78,6.2,293.4,27.5,D,0
54.3403,-7.1866,312.8,1.5,1.2,2017-05-08,1115,Terra,MODIS,73,6.2,293.6,18.5,D,0
54.3445,-7.2351,307,1.5,1.2,2017-05-08,1115,Terra,MODIS,53,6.2,290.6,11.6,D,0
51.5355,-3.3787,308.7,1.1,1,2017-05-08,1116,Terra,MODIS,60,6.2,296.2,6.9,D,0
51.5649,-3.7645,317.6,1.1,1,2017-05-08,1116,Terra,MODIS,0,6.2,298.6,14.2,D,2
54.3452,-7.2118,312.9,3.8,1.8,2017-05-08,1253,Terra,MODIS,56,6.2,291.2,81.8,D,0
55.3373,-4.0543,328,1,1,2017-05-08,1303,Aqua,MODIS,85,6.2,291.8,26.5,D,0
54.2842,-7.3652,312.2,1.1,1.1,2017-05-08,1303,Aqua,MODIS,70,6.2,294.5,11.7,D,0
54.2873,-7.3483,304.2,1.1,1.1,2017-05-08,1303,Aqua,MODIS,52,6.2,292.2,5.2,D,0
57.9936,-4.8185,316.7,1,1,2017-05-08,1303,Aqua,MODIS,77,6.2,291.2,13.2,D,0
54.3575,-7.2382,344.5,1.1,1.1,2017-05-08,1303,Aqua,MODIS,93,6.2,296.4,57.7,D,0
54.307,-7.34,324.4,1.1,1,2017-05-09,1158,Terra,MODIS,80,6.2,291.5,22.5,D,0
54.298,-7.3447,321,1.1,1,2017-05-09,1158,Terra,MODIS,80,6.2,291.6,18.6,D,0
54.2952,-7.3284,316.9,1.1,1,2017-05-09,1158,Terra,MODIS,64,6.2,293.3,14.2,D,0
55.6228,-4.1886,316.3,1.3,1.1,2017-05-09,1158,Terra,MODIS,77,6.2,290.8,19.5,D,0
55.6308,-3.6944,323.9,1.3,1.1,2017-05-09,1158,Terra,MODIS,83,6.2,292.3,31,D,0
55.619,-4.1692,309.3,1.3,1.1,2017-05-09,1158,Terra,MODIS,68,6.2,290.8,11.9,D,0
56.007,-3.6969,328.4,2.2,1.4,2017-05-09,1346,Aqua,MODIS,81,6.2,296.2,75.5,D,0
54.288,-7.3508,318.4,1.4,1.2,2017-05-09,1346,Aqua,MODIS,77,6.2,294.7,24.1,D,0
54.2986,-7.3534,314.7,1.4,1.2,2017-05-09,1346,Aqua,MODIS,64,6.2,291.3,18.3,D,0
54.3005,-7.3313,308.7,1.4,1.2,2017-05-09,1346,Aqua,MODIS,11,6.2,292.8,10.4,D,0
54.2855,-7.3445,320.8,1.4,1.2,2017-05-09,1346,Aqua,MODIS,36,6.2,295.3,25.6,D,0
54.2899,-7.3284,314.6,1.4,1.2,2017-05-09,1346,Aqua,MODIS,71,6.2,294.5,18.3,D,0
51.564,-3.7581,310.2,1.4,1.2,2017-05-10,1103,Terra,MODIS,0,6.2,296.7,12.1,D,2
54.6564,-7.2304,307.6,2.1,1.4,2017-05-10,1103,Terra,MODIS,54,6.2,291.3,20.5,D,0
53.565,-0.6002,314.3,1.1,1.1,2017-05-10,1103,Terra,MODIS,37,6.2,296.9,11.3,D,2
54.6579,-7.2109,329.7,2.8,1.6,2017-05-10,1241,Terra,MODIS,78,6.2,289.8,123.7,D,0
54.6558,-7.2194,325.8,2.8,1.6,2017-05-10,1241,Terra,MODIS,74,6.2,289.5,102,D,0
50.8279,-1.2039,312.4,1.1,1,2017-05-10,1249,Aqua,MODIS,67,6.2,297.3,8.3,D,0
53.567,-0.6206,315.4,1,1,2017-05-10,1250,Aqua,MODIS,52,6.2,302.2,7.5,D,2
52.4283,0.4945,311.8,1,1,2017-05-10,1250,Aqua,MODIS,50,6.2,300.3,6,D,0
52.4304,0.5089,311.8,1,1,2017-05-10,1250,Aqua,MODIS,57,6.2,300,5.5,D,0
54.6537,-7.2283,319.5,1.4,1.2,2017-05-10,1250,Aqua,MODIS,79,6.2,293.3,25.7,D,0
53.5674,-0.6229,308.9,1.5,1.2,2017-05-10,2215,Terra,MODIS,76,6.2,280.3,22.4,N,2
53.5693,-0.6007,303.9,1.5,1.2,2017-05-10,2215,Terra,MODIS,58,6.2,280.5,17.1,N,2
53.5711,-0.6061,319.3,1,1,2017-05-11,0221,Aqua,MODIS,98,6.2,278.8,21.8,N,0
51.5696,-3.7672,315.5,1.1,1,2017-05-11,0221,Aqua,MODIS,91,6.2,283.9,18.7,N,2
56.2029,-3.027,313.2,1.1,1,2017-05-11,1145,Terra,MODIS,68,6.2,295.2,9.3,D,0
54.5275,-7.3491,310.4,1,1,2017-05-11,1146,Terra,MODIS,65,6.2,290.8,7.4,D,0
53.5719,-0.6173,307.8,1.5,1.2,2017-05-11,1146,Terra,MODIS,62,6.2,278.9,13.5,D,0
54.6461,-7.2046,314.5,1,1,2017-05-11,1146,Terra,MODIS,55,6.2,290.5,9.6,D,0
54.4251,-7.9473,306.6,1.1,1,2017-05-11,1333,Aqua,MODIS,50,6.2,294.6,5.9,D,0
51.5659,-3.7621,306.7,1.3,1.1,2017-05-14,0252,Aqua,MODIS,69,6.2,283.3,15.7,N,2
51.5707,-3.7676,310.7,1,1,2017-05-18,0227,Aqua,MODIS,81,6.2,281.4,13.5,N,2
53.565,-0.5986,300.2,1.1,1,2017-05-21,2157,Terra,MODIS,20,6.2,282.2,7.5,N,2
55.2762,-2.1737,313.5,1,1,2017-05-24,1303,Aqua,MODIS,58,6.2,296.6,8,D,0
51.5634,-3.7668,306.3,1.4,1.2,2017-05-24,2227,Terra,MODIS,48,6.2,286.9,13.3,N,2
51.5793,-3.7736,300.3,1,1,2017-05-25,0233,Aqua,MODIS,23,6.2,286.3,5.5,N,0
53.5694,-0.6,300.6,1.1,1,2017-05-25,0233,Aqua,MODIS,31,6.2,285.3,7.2,N,2
53.3123,-1.1099,308.6,1.9,1.4,2017-05-25,1158,Terra,MODIS,34,6.2,295.3,10.8,D,0
51.5623,-3.7651,316.1,1.7,1.3,2017-05-25,1159,Terra,MODIS,0,6.2,300.5,20.2,D,2
55.2831,-2.1695,311.4,2.5,1.5,2017-05-25,1346,Aqua,MODIS,65,6.2,298.4,21,D,0
53.5669,-0.5925,318.2,1.1,1.1,2017-05-26,1103,Terra,MODIS,64,6.2,300.5,12.7,D,2
52.7214,-2.4445,316.7,1.3,1.1,2017-05-26,1103,Terra,MODIS,62,6.2,302.2,12.2,D,0
52.0485,-1.146,308.9,1,1,2017-05-26,1250,Aqua,MODIS,30,6.2,298.1,4.2,D,0
55.2895,-2.1733,313,1,1,2017-05-26,1250,Aqua,MODIS,66,6.2,300.3,6.3,D,0
53.565,-0.6029,318,1,1,2017-05-26,1250,Aqua,MODIS,32,6.2,303.7,9.1,D,2
56.1236,-3.8712,309.7,1.1,1,2017-05-26,1251,Aqua,MODIS,37,6.2,298.4,4.3,D,0
53.5714,-0.593,302.3,1.5,1.2,2017-05-26,2215,Terra,MODIS,48,6.2,286.9,11.9,N,0
53.1467,-4.1338,301.2,1.1,1,2017-05-26,2215,Terra,MODIS,39,6.2,289.5,6,N,0
53.3956,-1.377,300.4,1,1,2017-05-27,0221,Aqua,MODIS,26,6.2,284.9,6,N,0
53.561,-0.6,320.5,1.2,1.1,2017-05-31,1308,Aqua,MODIS,64,6.2,298,17.7,D,2
54.5536,-5.725,301,1,1,2017-05-31,1309,Aqua,MODIS,4,6.2,286,2,D,0
53.5708,-0.5916,304.9,1.1,1,2017-06-01,2138,Terra,MODIS,62,6.2,286.1,8.4,N,2
53.5683,-0.6071,305,1.1,1,2017-06-01,2138,Terra,MODIS,62,6.2,286.4,8.5,N,2
51.5672,-3.7668,305,1,1,2017-06-03,0227,Aqua,MODIS,63,6.2,283.4,9.4,N,2
54.277,-0.4118,300.3,1.7,1.3,2017-06-03,1152,Terra,MODIS,22,6.2,286.3,6.4,D,0
53.5683,-0.5951,301.5,1,1,2017-06-08,2144,Terra,MODIS,42,6.2,284.9,6.8,N,2
51.4374,-1.7587,307.2,1,1,2017-06-09,1302,Aqua,MODIS,54,6.2,289.8,5.9,D,0
51.5723,-3.7775,328.1,1.3,1.1,2017-06-12,1146,Terra,MODIS,65,6.2,293.6,33.6,D,0
51.5689,-3.7601,312,1.3,1.1,2017-06-12,1146,Terra,MODIS,12,6.2,293.3,12.6,D,2
51.5669,-3.7599,318.4,1.9,1.3,2017-06-13,1051,Terra,MODIS,0,6.2,292,34.6,D,2
53.5699,-0.6051,300.6,1.1,1.1,2017-06-13,2203,Terra,MODIS,30,6.2,285.6,7.5,N,2
53.2825,-2.8563,303.2,1.3,1.1,2017-06-14,0208,Aqua,MODIS,54,6.2,282.2,12.7,N,0
51.5677,-3.7632,301.7,1.4,1.2,2017-06-14,0209,Aqua,MODIS,44,6.2,282.9,11.2,N,2
51.5679,-3.7659,304.4,1,1,2017-06-14,1134,Terra,MODIS,0,6.2,278,6.2,D,2
56.103,-3.3075,318.6,1.1,1,2017-06-15,0251,Aqua,MODIS,97,6.2,281.5,22.3,N,0
56.1,-3.2907,316.7,1.1,1,2017-06-15,0251,Aqua,MODIS,94,6.2,282.4,20.3,N,0
56.0938,-3.3117,307.3,1,1,2017-06-15,2151,Terra,MODIS,71,6.2,280.7,11.5,N,0
53.5711,-0.6102,334.1,1,1,2017-06-18,1109,Terra,MODIS,75,6.2,307.5,26.4,D,0
53.5691,-0.5947,319,1,1,2017-06-18,1109,Terra,MODIS,38,6.2,303.9,9.9,D,2
53.5676,-0.6061,325.7,1,1,2017-06-18,1256,Aqua,MODIS,46,6.2,309.4,13.2,D,2
53.57,-0.6148,306.5,1.7,1.3,2017-06-18,2221,Terra,MODIS,68,6.2,290.4,18.5,N,2
56.0978,-3.3082,321.1,1.4,1.2,2017-06-18,2222,Terra,MODIS,100,6.2,286,35.7,N,0
56.0943,-3.3017,323.8,1.4,1.2,2017-06-18,2222,Terra,MODIS,100,6.2,286.3,40.3,N,0
56.0922,-3.3246,301.7,1.4,1.2,2017-06-18,2222,Terra,MODIS,43,6.2,284.5,10.8,N,0
51.5836,-3.7701,309.2,1,1,2017-06-19,0227,Aqua,MODIS,51,6.2,289.7,9.5,N,0
51.5746,-3.7653,315.1,1.4,1.2,2017-06-19,1152,Terra,MODIS,41,6.2,301.1,13.5,D,2
53.5662,-0.627,315.4,2.4,1.5,2017-06-19,1339,Aqua,MODIS,36,6.2,295.1,27.7,D,0
51.5648,-3.7643,317,1.4,1.2,2017-06-20,1243,Aqua,MODIS,18,6.2,300.3,14.3,D,2
55.8486,-2.0883,316.8,1,1,2017-06-24,2145,Terra,MODIS,94,6.2,282.6,18.5,N,0
51.5699,-3.765,300.6,1.9,1.3,2017-07-02,0156,Aqua,MODIS,31,6.2,285.3,16.8,N,2
51.5638,-3.7637,316.8,1,1,2017-07-02,1122,Terra,MODIS,0,6.2,300.6,10.6,D,2
51.5695,-3.769,314.9,1,1,2017-07-02,1308,Aqua,MODIS,0,6.2,301.8,9.2,D,2
53.648,-2.6243,304.6,1,1,2017-07-02,1308,Aqua,MODIS,29,6.2,291.3,2.8,D,0
53.5778,-2.5286,305.7,1,1,2017-07-02,1308,Aqua,MODIS,40,6.2,291.8,4,D,0
51.5638,-3.7638,320.1,1.4,1.2,2017-07-05,1152,Terra,MODIS,0,6.2,300.6,20.6,D,2
51.5727,-3.7676,307.8,1.5,1.2,2017-07-08,0258,Aqua,MODIS,73,6.2,285.7,18.3,N,2
54.6039,-7.2875,301.6,1.8,1.3,2017-07-08,1222,Terra,MODIS,17,6.2,289,5.4,D,0
55.885,-3.52,300.8,2.3,1.5,2017-07-08,1222,Terra,MODIS,21,6.2,284.6,9.8,D,0
56.567,-2.5861,300.1,1.3,1.1,2017-07-08,1232,Aqua,MODIS,5,6.2,285.2,3.7,D,0
53.5764,-0.5933,305.5,1.2,1.1,2017-07-09,0202,Aqua,MODIS,64,6.2,284.2,12.9,N,0
53.5784,-0.6121,317.3,1.3,1.1,2017-07-09,0202,Aqua,MODIS,95,6.2,284.6,25,N,0
54.423,-6.4481,317.4,1.2,1.1,2017-07-11,2228,Terra,MODIS,95,6.2,283.3,24,N,0
54.501,-6.7615,316.5,1.2,1.1,2017-07-11,2228,Terra,MODIS,93,6.2,282.1,23,N,0
54.421,-6.4664,305.8,1.2,1.1,2017-07-11,2228,Terra,MODIS,66,6.2,282.2,12.8,N,0
54.6504,-5.6899,315.7,1.1,1,2017-07-12,0232,Aqua,MODIS,92,6.2,282.8,19.2,N,0
53.5626,-0.6091,301.9,1.1,1.1,2017-07-15,2203,Terra,MODIS,45,6.2,287.9,6.7,N,2
53.5645,-0.5921,313.9,1.1,1.1,2017-07-15,2203,Terra,MODIS,88,6.2,288.2,16.4,N,2
51.7385,-0.8448,307,1,1,2017-07-18,1122,Terra,MODIS,58,6.2,289.9,3.5,D,0
54.5778,-1.0975,317.4,1.1,1.1,2017-07-18,1308,Aqua,MODIS,57,6.2,299.7,11.7,D,0
54.5758,-1.1149,336.9,1.1,1.1,2017-07-18,1308,Aqua,MODIS,89,6.2,304.1,39.1,D,0
54.5764,-1.1124,326.5,2.6,1.5,2017-07-18,2056,Terra,MODIS,100,6.2,279.6,110.5,N,0
51.5682,-3.7659,300.6,1.6,1.3,2017-07-18,2233,Terra,MODIS,31,6.2,288.7,8.9,N,2
51.3685,-2.1036,323.7,1,1,2017-07-20,1255,Aqua,MODIS,82,6.2,294.8,19,D,0
52.7035,-2.5905,306,1,1,2017-07-20,1256,Aqua,MODIS,56,6.2,286.1,6.4,D,0
51.5697,-3.7615,300.4,2,1.4,2017-07-22,0310,Aqua,MODIS,27,6.2,283,19.2,N,2
51.9096,1.1286,334.9,1,1,2017-07-22,1243,Aqua,MODIS,87,6.2,294.3,33,D,0
51.8276,1.0859,310.6,1,1,2017-07-22,1243,Aqua,MODIS,40,6.2,293.3,6.9,D,0
51.3483,1.3648,318.6,1,1,2017-07-22,1243,Aqua,MODIS,70,6.2,296.4,11.9,D,0
52.6964,1.0847,312.8,1,1,2017-07-22,1243,Aqua,MODIS,63,6.2,286.4,9.8,D,0
51.5613,-3.7643,314,1,1,2017-07-25,1314,Aqua,MODIS,0,6.2,297.6,7.9,D,2
53.5719,-0.6189,301.7,1.1,1.1,2017-08-01,0208,Aqua,MODIS,43,6.2,280.1,9.5,N,0
53.5699,-0.6022,309.5,1.1,1.1,2017-08-01,0208,Aqua,MODIS,78,6.2,280.1,15.7,N,2
51.5646,-3.7676,315.8,1,1,2017-08-01,1134,Terra,MODIS,58,6.2,295.3,11.5,D,2
56.0056,-3.6771,311.4,1.2,1.1,2017-08-01,1321,Aqua,MODIS,42,6.2,291.1,12.3,D,0
53.5711,-0.6097,325.7,1.4,1.2,2017-08-03,0156,Aqua,MODIS,100,6.2,286.6,43.5,N,0
53.0486,-2.2105,302.5,1.6,1.3,2017-08-03,0156,Aqua,MODIS,45,6.2,283.6,16.2,N,0
51.9848,-0.4912,310.5,1,1,2017-08-03,1122,Terra,MODIS,29,6.2,289.8,8,D,0
53.5696,-0.6113,316.9,1,1,2017-08-03,1122,Terra,MODIS,58,6.2,287.3,14.5,D,2
53.5692,-0.6136,320.8,1,1,2017-08-04,2139,Terra,MODIS,100,6.2,284.1,22.9,N,2
53.5712,-0.594,302.4,1.1,1,2017-08-09,2157,Terra,MODIS,49,6.2,282.6,8.3,N,0
51.5662,-3.7572,300.5,1.6,1.2,2017-08-10,0203,Aqua,MODIS,9,6.2,283.6,11.5,N,2
51.5677,-3.7641,308.1,1.6,1.2,2017-08-10,0203,Aqua,MODIS,73,6.2,284.1,21.6,N,2
51.6387,-2.4072,302.7,1,1,2017-08-10,1128,Terra,MODIS,33,6.2,289.5,3.1,D,0
53.5648,-1.3922,306.3,1,1,2017-08-10,1128,Terra,MODIS,48,6.2,286.4,5.4,D,0
53.5629,-0.5923,307.8,1.1,1,2017-08-10,1128,Terra,MODIS,26,6.2,290.3,7.5,D,2
51.5696,-3.7628,306.4,1,1,2017-08-13,0233,Aqua,MODIS,68,6.2,283.9,10.2,N,2
50.896,-0.0697,317.7,1.2,1.1,2017-08-16,1237,Aqua,MODIS,78,6.2,288.9,18.7,D,0
50.8929,-0.0864,324.8,1.2,1.1,2017-08-16,1237,Aqua,MODIS,83,6.2,287.8,28.5,D,0
